,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,365.0,346.0,382.0,325.0,284.0,365.0,382.0,352.0,385.0,449.0,470.0,485.0,468
Expenses,335.0,323.0,359.0,342.0,320.0,352.0,369.0,364.0,362.0,394.0,438.0,457.0,455
Operating Profit,30.0,22.0,24.0,-17.0,-36.0,13.0,13.0,-12.0,24.0,55.0,31.0,27.0,13
OPM %,8.0,6.0,6.0,-5.0,-13.0,4.0,3.0,-3.0,6.0,12.0,7.0,6.0,3
Other Income,4.0,2.0,3.0,4.0,10.0,10.0,9.0,6.0,6.0,3.0,7.0,7.0,8
Interest,17.0,15.0,15.0,14.0,14.0,14.0,13.0,14.0,16.0,14.0,11.0,12.0,13
Depreciation,6.0,7.0,6.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5
Profit before tax,10.0,3.0,5.0,-35.0,-46.0,4.0,4.0,-24.0,9.0,40.0,23.0,18.0,3
Tax %,55.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,5.0,2.0,4.0,-35.0,-46.0,4.0,4.0,-24.0,9.0,40.0,23.0,18.0,3
EPS in Rs,2.55,1.24,2.38,-19.06,-24.69,2.21,2.41,-13.02,5.01,21.85,12.48,9.61,1.49
