,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.41,1.86,1.83,1.83,4.38,0.22,4.71,1.2,1.09,0.00,0.00,0.00,0.0
Expenses,1.96,1.52,1.59,1.7,30.0,1.74,3.7,1.85,1.66,0.99,0.71,0.51,0.62
Operating Profit,0.45,0.34,0.24,0.13,-25.62,-1.52,1.01,-0.65,-0.57,-0.99,-0.71,-0.51,-0.62
OPM %,18.67,18.28,13.11,7.1,-584.93,-690.91,21.44,-54.17,-52.29,,,,
Other Income,0.57,0.04,0.0,0.01,0.01,0.01,0.08,0.94,0.55,0.04,0.05,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.04,0.03,0.00,0.0
Depreciation,0.37,0.36,0.35,0.4,0.41,0.35,0.25,0.25,0.26,0.26,0.26,0.25,0.31
Profit before tax,0.65,0.02,-0.11,-0.26,-26.02,-1.86,0.83,0.0,-0.31,-1.25,-0.95,-0.76,-0.93
Tax %,16.92,450.0,0.0,11.54,0.15,0.0,-1.2,100.0,151.61,25.60,0.00,-10.53,
Net Profit,0.54,-0.07,-0.11,-0.23,-25.98,-1.86,0.85,0.02,0.15,-0.93,-0.95,-0.83,-0.9500000000000001
EPS in Rs,0.92,-0.12,-0.19,-0.39,-44.18,-3.16,1.45,0.03,0.26,-1.58,-1.62,-1.41,-1.62
