,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2001.0,2048.0,2201.0,2282.0,2502.0,2452.0,2299.0,2199.0,2083.0,1117.0,1500.0,1711.0,1669
Expenses,1713.0,1762.0,1888.0,2021.0,2164.0,2150.0,1933.0,2204.0,1935.0,1236.0,1473.0,1847.0,1786
Operating Profit,289.0,286.0,313.0,261.0,338.0,302.0,366.0,-5.0,148.0,-119.0,28.0,-136.0,-117
OPM %,14.0,14.0,14.0,11.0,14.0,12.0,16.0,-0.0,7.0,-11.0,2.0,-8.0,-7
Other Income,73.0,91.0,162.0,162.0,141.0,226.0,289.0,191.0,-210.0,206.0,176.0,149.0,154
Interest,36.0,45.0,65.0,47.0,63.0,95.0,81.0,114.0,99.0,56.0,55.0,77.0,79
Depreciation,92.0,91.0,86.0,100.0,102.0,125.0,121.0,108.0,182.0,137.0,135.0,132.0,126
Profit before tax,234.0,240.0,324.0,275.0,314.0,308.0,452.0,-36.0,-344.0,-106.0,14.0,-196.0,-167
Tax %,27.0,26.0,28.0,21.0,26.0,22.0,21.0,144.0,1.0,43.0,-52.0,-30.0,
Net Profit,172.0,178.0,231.0,216.0,219.0,219.0,352.0,16.0,-345.0,-65.0,19.0,-252.0,-120
EPS in Rs,7.04,7.13,8.92,7.73,7.45,7.32,13.2,-0.52,-14.86,-3.04,0.76,-9.77,-4.53
