,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.2,0.65,0.66,0.72,0.41,0.41,0.44,0.48,0.5,0.48,0.55,0.55,0.56
Expenses,0.19,0.52,0.54,0.67,0.35,0.39,0.26,0.44,0.42,0.51,0.36,0.4,0.62
Operating Profit,0.01,0.13,0.12,0.05,0.06,0.02,0.18,0.04,0.08,-0.03,0.19,0.15,-0.06
OPM %,5.0,20.0,18.18,6.94,14.63,4.88,40.91,8.33,16.0,-6.25,34.55,27.27,-10.71
Other Income,0.0,0.02,0.01,-0.33,0.26,0.25,0.19,0.29,0.28,0.48,0.31,0.26,0.49
Interest,0.0,0.0,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.01
Depreciation,0.0,0.0,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.05,0.04
Profit before tax,0.01,0.15,0.09,-0.34,0.26,0.22,0.32,0.29,0.32,0.41,0.42,0.34,0.38
Tax %,0.0,20.0,22.22,8.82,3.85,4.55,12.5,6.9,0.0,26.83,28.57,-5.88,
Net Profit,0.01,0.12,0.08,-0.31,0.25,0.21,0.29,0.27,0.33,0.29,0.29,0.36,0.32
EPS in Rs,0.14,1.68,1.12,-1.03,0.83,0.7,0.97,0.9,1.1,0.97,0.97,1.2,1.06
