,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,30.0,56.0,78.0,57.0,52.0,44.0,33.0,45.0,23.0,26.0,23.0,29.0,25
Expenses,18.0,30.0,51.0,44.0,49.0,42.0,31.0,46.0,26.0,28.0,21.0,32.0,30
Operating Profit,12.0,26.0,27.0,13.0,2.0,2.0,2.0,-0.0,-4.0,-2.0,2.0,-3.0,-5
OPM %,41.0,46.0,35.0,23.0,4.0,5.0,7.0,-1.0,-17.0,-9.0,9.0,-11.0,-21
Other Income,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2
Interest,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4
Depreciation,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4
Profit before tax,12.0,27.0,27.0,12.0,-0.0,-1.0,0.0,-4.0,-7.0,-6.0,1.0,-8.0,-10
Tax %,21.0,22.0,22.0,23.0,-40.0,7.0,94.0,7.0,0.0,-2.0,11.0,1.0,
Net Profit,9.0,21.0,21.0,9.0,-0.0,-1.0,0.0,-3.0,-7.0,-6.0,1.0,-8.0,-10
EPS in Rs,1.77,3.94,3.97,1.78,-0.04,-0.17,0.0,-0.64,-1.32,-1.13,0.1,-1.56,-1.89
