,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.26,1.89,0.00,3.67,6.08,18.12,37.02
Expenses,0.06,0.10,0.25,0.10,0.08,0.09,0.07,1.62,0.18,1.18,4.7,16.46,33.52
Operating Profit,-0.06,-0.10,-0.25,-0.10,-0.08,-0.09,0.19,0.27,-0.18,2.49,1.38,1.66,3.50
OPM %,,,,,,,73.08,14.29,,67.85,22.7,9.16,9.45
Other Income,1.94,0.95,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.04,0.02,0.01,0.00
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.13,0.12,0.34,0.29,0.28
Profit before tax,1.88,0.85,-0.25,-0.10,-0.08,-0.09,0.19,0.27,-0.31,2.33,1.02,1.36,3.22
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0,-2.94,-1.47,
Net Profit,1.87,0.85,-0.25,-0.10,-0.08,-0.09,0.19,0.27,-0.30,2.33,1.05,1.38,2.69
EPS in Rs,2.63,1.20,-0.35,-0.14,-0.11,-0.13,0.27,0.38,-0.42,3.28,1.48,1.94,3.79
