,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,16.0,27.0,68.0,116.0,145.0,53.0,33.0,48.0,48.0,55.0,64.0,28.0,14
Expenses,12.0,24.0,56.0,86.0,129.0,56.0,43.0,54.0,71.0,50.0,72.0,53.0,29
Operating Profit,4.0,3.0,12.0,30.0,16.0,-3.0,-10.0,-6.0,-23.0,5.0,-9.0,-26.0,-15
OPM %,24.0,11.0,18.0,26.0,11.0,-6.0,-30.0,-13.0,-48.0,9.0,-14.0,-93.0,-113
Other Income,-0.0,9.0,1.0,3.0,8.0,7.0,2.0,3.0,4.0,4.0,2.0,2.0,2
Interest,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,9.0,18.0,42.0,64
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-0.0,11.0,13.0,32.0,23.0,3.0,-10.0,-9.0,-25.0,-0.0,-25.0,-65.0,-77
Tax %,-655.0,33.0,38.0,33.0,29.0,28.0,26.0,18.0,21.0,-476.0,-17.0,24.0,
Net Profit,-1.0,8.0,8.0,22.0,17.0,2.0,-7.0,-7.0,-20.0,-2.0,-29.0,-50.0,-59
EPS in Rs,-1.58,14.74,15.16,34.3,26.36,3.52,-11.84,-11.48,-31.02,-3.1,-45.95,-78.68,-93.21
