,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,167.03,170.15,56.89,29.05,32.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,125.51,134.4,61.34,38.51,27.74,4.05,3.02,1.72,0.69,2.79,10.51,1.50,1.3900000000000001
Operating Profit,41.52,35.75,-4.45,-9.46,4.8,-4.05,-3.02,-1.72,-0.69,-2.79,-10.51,-1.50,-1.3900000000000001
OPM %,24.86,21.01,-7.82,-32.56,14.75,,,,,,,,
Other Income,0.23,0.22,0.18,2.6,0.42,6.00,0.04,-2.15,0.03,0.04,0.02,0.02,0.02
Interest,19.54,17.21,18.14,15.62,14.37,14.41,14.50,14.44,14.47,10.84,0.13,0.00,0.0
Depreciation,10.86,9.97,9.62,7.78,7.31,6.78,6.44,6.15,5.88,5.64,4.61,4.07,4.06
Profit before tax,11.35,8.79,-32.03,-30.26,-16.46,-19.24,-23.92,-24.46,-21.01,-19.23,-15.23,-5.55,-5.43
Tax %,11.37,5.92,-1.69,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Net Profit,10.07,8.27,-32.57,-30.26,-16.46,-19.24,-23.92,-24.46,-21.01,-19.23,-15.23,-5.55,-5.43
EPS in Rs,4.48,3.68,-14.48,-13.45,-6.94,-8.08,-10.04,-10.27,-8.82,-8.07,-6.39,-2.33,-2.2800000000000002
