,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2255.0,2819.0,3106.0,3035.0,3217.0,3556.0,3535.0,3826.0,4099.0,5078.0,5921.0,6022.0,6131
Expenses,2059.0,2525.0,2735.0,2645.0,2819.0,3109.0,3064.0,3274.0,3445.0,4239.0,4939.0,5165.0,5208
Operating Profit,196.0,293.0,371.0,390.0,398.0,447.0,471.0,552.0,654.0,839.0,982.0,858.0,923
OPM %,9.0,10.0,12.0,13.0,12.0,13.0,13.0,14.0,16.0,17.0,17.0,14.0,15
Other Income,39.0,46.0,2.0,7.0,9.0,3.0,5.0,4.0,9.0,-114.0,1.0,131.0,94
Interest,69.0,92.0,94.0,80.0,61.0,54.0,53.0,46.0,83.0,87.0,86.0,110.0,92
Depreciation,89.0,88.0,76.0,72.0,61.0,59.0,66.0,74.0,185.0,206.0,249.0,263.0,260
Profit before tax,76.0,159.0,203.0,244.0,286.0,337.0,358.0,436.0,394.0,432.0,647.0,615.0,665
Tax %,18.0,8.0,5.0,4.0,9.0,17.0,9.0,13.0,14.0,16.0,17.0,16.0,
Net Profit,62.0,146.0,193.0,234.0,261.0,279.0,327.0,378.0,340.0,362.0,537.0,514.0,552
EPS in Rs,1.44,2.23,2.92,3.52,3.87,4.11,4.76,5.47,4.9,5.2,7.69,7.33,7.87
