,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.2,0.43,0.54,0.53,0.3,0.05,1.78,6.34,12.28,17.44
Expenses,0.10,0.04,0.04,0.03,0.22,0.13,0.37,0.11,0.13,1.0,2.51,5.55,8.79
Operating Profit,-0.10,-0.04,-0.04,0.17,0.21,0.41,0.16,0.19,-0.08,0.78,3.83,6.73,8.65
OPM %,,,,85.0,48.84,75.93,30.19,63.33,-160.0,43.82,60.41,54.8,49.60
Other Income,0.10,0.09,0.23,0.04,0.68,0.0,0.0,0.0,0.0,0.22,0.0,0.08,0.10
Interest,0.00,0.00,0.00,0.02,0.01,0.0,0.0,0.0,0.0,0.77,2.88,5.04,6.62
Depreciation,0.02,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.11,0.23,1.26,2.07
Profit before tax,-0.02,0.03,0.17,0.17,0.87,0.41,0.16,0.19,-0.08,0.12,0.72,0.51,0.06
Tax %,0.00,0.00,11.76,41.18,68.97,31.71,81.25,31.58,-12.5,33.33,29.17,47.06,
Net Profit,-0.02,0.03,0.15,0.1,0.28,0.28,0.04,0.13,-0.09,0.1,0.51,0.26,0.27
EPS in Rs,-0.04,0.05,0.27,0.18,0.51,0.51,0.07,0.24,-0.16,0.18,0.56,0.2,0.24
