,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,186.0,202.0,459.0,552.0,647.0,642.0,699.0,739.0,780.0,792.0,866.0,912.0,937.0
Expenses,147.0,160.0,429.0,516.0,553.0,560.0,628.0,641.0,661.0,674.0,770.0,780.0,795.0
Operating Profit,39.0,42.0,30.0,36.0,94.0,82.0,72.0,98.0,119.0,118.0,96.0,132.0,142.0
OPM %,21.0,21.0,7.0,7.0,14.0,13.0,10.0,13.0,15.0,15.0,11.0,14.0,15.0
Other Income,2.0,3.0,-17.0,1.0,3.0,1.0,1.0,28.0,19.0,-32.0,15.0,9.0,9.0
Interest,2.0,2.0,5.0,14.0,2.0,6.0,2.0,16.0,9.0,21.0,21.0,20.0,22.0
Depreciation,6.0,11.0,28.0,39.0,39.0,28.0,27.0,27.0,28.0,30.0,34.0,35.0,32.0
Profit before tax,34.0,32.0,-21.0,-16.0,56.0,50.0,44.0,83.0,101.0,35.0,56.0,86.0,97.0
Tax %,20.0,28.0,73.0,-18.0,30.0,24.0,60.0,26.0,4.0,46.0,34.0,37.0,27.0
Net Profit,27.0,23.0,-6.0,-18.0,39.0,38.0,17.0,61.0,97.0,19.0,36.0,54.0,70.0
EPS in Rs,6.12,5.28,0.96,0.59,7.88,7.25,3.65,10.14,14.45,4.15,8.56,12.22,15.82
