,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,252.0,213.0,279.0,308.0,292.0,353.0,406.0,503.0,591.0,1001.0,2541.0,3178.0,3508
Expenses,234.0,197.0,246.0,272.0,257.0,306.0,344.0,426.0,479.0,862.0,2257.0,2746.0,3019
Operating Profit,18.0,16.0,33.0,36.0,35.0,48.0,62.0,77.0,112.0,139.0,284.0,431.0,489
OPM %,7.0,8.0,12.0,12.0,12.0,13.0,15.0,15.0,19.0,14.0,11.0,14.0,14
Other Income,4.0,5.0,4.0,3.0,4.0,6.0,9.0,8.0,5.0,-10.0,7.0,30.0,-1
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,25.0,67.0,84
Depreciation,6.0,7.0,9.0,10.0,8.0,8.0,10.0,11.0,21.0,50.0,133.0,119.0,131
Profit before tax,14.0,13.0,27.0,28.0,30.0,44.0,61.0,73.0,92.0,68.0,133.0,275.0,273
Tax %,29.0,28.0,30.0,33.0,33.0,29.0,30.0,31.0,23.0,7.0,44.0,22.0,
Net Profit,10.0,10.0,19.0,19.0,20.0,31.0,43.0,51.0,71.0,64.0,75.0,214.0,180
EPS in Rs,2.26,2.21,4.34,4.3,4.58,7.09,9.72,11.52,16.2,16.73,19.37,37.06,40.75
