,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.02,0.02,0.01,0.01,0.00,0.72,0.29,0.04,0.04,0.03,0.02,0.03,0.0
Expenses,0.09,0.07,0.04,0.05,0.08,0.26,0.13,0.1,0.18,0.21,0.45,0.39,0.38
Operating Profit,-0.07,-0.05,-0.03,-0.04,-0.08,0.46,0.16,-0.06,-0.14,-0.18,-0.43,-0.36,-0.38
OPM %,-350.0,-250.0,-300.0,-400.0,,63.89,55.17,-150.0,-350.0,-600.0,-2150.0,-1200.0,
Other Income,0.0,0.06,0.0,0.0,0.03,0.0,0.01,0.0,0.0,-0.01,0.0,0.35,0.37
Interest,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.07,0.01,-0.03,-0.04,-0.05,0.46,0.17,-0.06,-0.14,-0.19,-0.43,-0.01,-0.01
Tax %,-1142.86,17700.0,0.0,0.0,0.00,30.43,23.53,0.0,-14.29,0.0,0.0,0.0,
Net Profit,-0.87,-1.76,-0.03,-0.04,-0.05,0.32,0.13,-0.06,-0.16,-0.19,-0.43,-0.01,0.0
EPS in Rs,-0.77,-1.55,-0.03,-0.04,-0.04,0.28,0.11,-0.05,-0.14,-0.17,-0.38,-0.01,0.0
