,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,244.0,274.0,309.0,339.0,315.0,304.0,300.0,357.0,349.0,280.0,388.0,451.0,424
Expenses,200.0,242.0,273.0,317.0,286.0,278.0,281.0,332.0,330.0,263.0,364.0,426.0,393
Operating Profit,45.0,32.0,36.0,22.0,29.0,26.0,18.0,25.0,19.0,17.0,24.0,25.0,30
OPM %,18.0,12.0,12.0,7.0,9.0,9.0,6.0,7.0,5.0,6.0,6.0,6.0,7
Other Income,5.0,3.0,1.0,8.0,-0.0,3.0,1.0,0.0,1.0,2.0,0.0,10.0,4
Interest,4.0,6.0,7.0,5.0,4.0,4.0,4.0,5.0,8.0,5.0,5.0,6.0,7
Depreciation,7.0,10.0,12.0,15.0,14.0,14.0,14.0,13.0,14.0,13.0,12.0,13.0,12
Profit before tax,39.0,18.0,18.0,11.0,10.0,11.0,1.0,7.0,-2.0,1.0,7.0,15.0,15
Tax %,33.0,34.0,39.0,19.0,24.0,35.0,197.0,26.0,232.0,-127.0,23.0,9.0,
Net Profit,26.0,12.0,11.0,9.0,8.0,7.0,-1.0,5.0,3.0,2.0,6.0,14.0,13
EPS in Rs,194.33,87.9,81.38,66.53,59.33,51.68,-5.63,39.98,22.28,12.53,43.2,104.63,100.22
