,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,182.0,337.0,408.0,350.0,328.0,208.0,194.0,314.0,384.0,257.0,350.0,437.0,506
Expenses,172.0,264.0,368.0,280.0,293.0,320.0,160.0,202.0,215.0,189.0,220.0,310.0,395
Operating Profit,10.0,74.0,40.0,71.0,35.0,-112.0,33.0,112.0,169.0,68.0,130.0,127.0,111
OPM %,5.0,22.0,10.0,20.0,11.0,-54.0,17.0,36.0,44.0,26.0,37.0,29.0,22
Other Income,16.0,21.0,13.0,104.0,24.0,19.0,20.0,30.0,30.0,101.0,46.0,20.0,27
Interest,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,6.0,7.0,7.0,17
Depreciation,34.0,47.0,50.0,45.0,47.0,48.0,49.0,52.0,55.0,57.0,84.0,112.0,122
Profit before tax,-9.0,46.0,2.0,128.0,11.0,-145.0,3.0,86.0,139.0,106.0,85.0,28.0,-0
Tax %,-52.0,13.0,203.0,5.0,52.0,-3.0,66.0,4.0,4.0,7.0,1.0,-22.0,
Net Profit,-13.0,40.0,-2.0,122.0,5.0,-149.0,1.0,82.0,133.0,99.0,84.0,34.0,5
EPS in Rs,-3.89,11.92,-0.61,35.99,2.12,-58.55,0.39,32.19,52.41,38.76,32.73,12.98,1.68
