,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,145.0,187.0,218.0,221.0,229.0,233.0,254.0,296.0,284.0,267.0,419.0,368.0,385
Expenses,140.0,141.0,175.0,184.0,190.0,194.0,216.0,270.0,255.0,227.0,340.0,321.0,339
Operating Profit,5.0,46.0,43.0,36.0,39.0,38.0,38.0,26.0,29.0,40.0,79.0,46.0,45
OPM %,3.0,25.0,20.0,16.0,17.0,16.0,15.0,9.0,10.0,15.0,19.0,13.0,12
Other Income,4.0,4.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,2.0,9.0,11.0,11
Interest,12.0,12.0,9.0,8.0,7.0,6.0,7.0,8.0,9.0,8.0,6.0,4.0,6
Depreciation,18.0,19.0,19.0,12.0,14.0,17.0,17.0,18.0,19.0,18.0,17.0,19.0,21
Profit before tax,-21.0,18.0,20.0,21.0,25.0,20.0,17.0,6.0,7.0,15.0,66.0,34.0,30
Tax %,33.0,43.0,14.0,25.0,29.0,28.0,14.0,-3.0,1.0,43.0,27.0,17.0,
Net Profit,-14.0,11.0,17.0,16.0,17.0,15.0,14.0,6.0,6.0,9.0,48.0,28.0,26
EPS in Rs,-46.07,34.28,54.99,51.47,56.62,47.44,46.26,19.37,20.97,28.65,156.8,92.37,85.23
