,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2802.0,3209.0,1859.0,1911.0,1720.0,2194.0,1208.0,1309.0,1344.0,472.0,328.0,61.0,43
Expenses,2095.0,2433.0,1308.0,1684.0,1441.0,1815.0,962.0,977.0,1084.0,442.0,265.0,28.0,46
Operating Profit,707.0,776.0,550.0,227.0,279.0,379.0,246.0,332.0,261.0,30.0,63.0,32.0,-3
OPM %,25.0,24.0,30.0,12.0,16.0,17.0,20.0,25.0,19.0,6.0,19.0,53.0,-7
Other Income,46.0,39.0,128.0,243.0,199.0,-69.0,-1201.0,-3430.0,-1342.0,13.0,319.0,1764.0,1739
Interest,329.0,366.0,399.0,477.0,542.0,467.0,387.0,396.0,433.0,489.0,356.0,132.0,10
Depreciation,363.0,369.0,478.0,424.0,464.0,390.0,304.0,282.0,172.0,174.0,106.0,41.0,38
Profit before tax,60.0,80.0,-199.0,-432.0,-528.0,-547.0,-1646.0,-3776.0,-1686.0,-620.0,-81.0,1624.0,1689
Tax %,39.0,55.0,-23.0,-6.0,-4.0,-7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,
Net Profit,37.0,36.0,-244.0,-459.0,-550.0,-583.0,-1685.0,-3771.0,-1687.0,-621.0,-78.0,1650.0,1697
EPS in Rs,1.79,1.74,-11.88,-22.36,-26.58,-28.19,-80.44,-182.4,-81.24,-29.97,-3.79,79.73,81.97
