,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.0,50.0,101.0,55.0,125.0,118.0,30.0,6.0,14.0,0.0,16.0,16.0,15
Expenses,31.0,21.0,69.0,25.0,99.0,102.0,51.0,70.0,42.0,16.0,13.0,25.0,21
Operating Profit,15.0,29.0,32.0,29.0,27.0,16.0,-21.0,-64.0,-28.0,-16.0,3.0,-10.0,-6
OPM %,33.0,58.0,31.0,54.0,21.0,13.0,-72.0,-1022.0,-193.0,-160200.0,21.0,-61.0,-37
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-34.0,218.0,-14
Interest,3.0,13.0,14.0,21.0,31.0,28.0,30.0,34.0,39.0,33.0,40.0,2.0,-0
Depreciation,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,13.0,16.0,18.0,8.0,-5.0,-11.0,-52.0,-98.0,-67.0,-48.0,-71.0,206.0,-20
Tax %,33.0,33.0,39.0,63.0,-81.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,9.0,11.0,11.0,3.0,-9.0,-12.0,-53.0,-98.0,-67.0,-48.0,-71.0,205.0,-20
EPS in Rs,1.63,2.03,2.07,0.56,-1.81,-2.24,-10.06,-18.74,-12.83,-9.19,-13.57,39.24,-3.87
