,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.25,0.17,0.1,0.18,0.17,0.31,16.99,18.87,0.00,0.00,-0.01,0.0,0.0
Expenses,0.36,0.18,0.2,0.16,0.21,0.24,21.43,22.49,0.20,0.15,0.15,0.16,0.18
Operating Profit,-0.11,-0.01,-0.1,0.02,-0.04,0.07,-4.44,-3.62,-0.20,-0.15,-0.16,-0.16,-0.18
OPM %,-44.00,-5.88,-100.0,11.11,-23.53,22.58,-26.13,-19.18,,,,-950.0,
Other Income,0.26,0.16,0.21,0.25,0.21,0.23,0.3,0.33,0.38,0.05,0.48,-0.03,0.0
Interest,0.00,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.98,1.07,0.94,1.02,0.97
Depreciation,0.06,0.06,0.06,0.1,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.02
Profit before tax,0.09,0.06,0.05,0.17,0.1,0.24,-4.21,-3.36,-0.86,-1.23,-0.67,-1.26,-1.17
Tax %,55.56,0.00,60.0,29.41,10.0,20.83,26.13,25.89,0.00,-157.72,0.00,0.0,
Net Profit,0.04,0.06,0.03,0.12,0.09,0.19,-3.11,-2.48,-0.86,-3.16,-0.67,-1.26,-1.17
EPS in Rs,,,0.12,0.5,0.37,0.79,-12.94,-10.32,-3.58,-13.15,-2.79,-5.24,-4.86
