,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,247.0,326.0,388.0,328.0,339.0,324.0,378.0,386.0,362.0,385.0,445.0,402.0,371.0
Expenses,231.0,281.0,350.0,310.0,322.0,317.0,352.0,360.0,356.0,369.0,422.0,391.0,365.0
Operating Profit,16.0,45.0,38.0,18.0,18.0,7.0,26.0,27.0,6.0,17.0,23.0,11.0,6.0
OPM %,6.0,14.0,10.0,5.0,5.0,2.0,7.0,7.0,2.0,4.0,5.0,3.0,2.0
Other Income,1.0,2.0,-0.0,8.0,-0.0,8.0,13.0,7.0,-0.0,3.0,-0.0,13.0,-0.0
Interest,9.0,6.0,8.0,5.0,6.0,7.0,8.0,7.0,8.0,10.0,11.0,11.0,12.0
Depreciation,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,16.0,15.0
Profit before tax,-7.0,26.0,16.0,7.0,-4.0,-7.0,17.0,12.0,-17.0,-5.0,-3.0,-3.0,-21.0
Tax %,-3.0,1.0,-30.0,16.0,-153.0,-104.0,-17.0,30.0,1.0,14.0,70.0,-17.0,3.0
Net Profit,-7.0,26.0,21.0,6.0,-9.0,-14.0,20.0,9.0,-17.0,-4.0,-1.0,-4.0,-21.0
EPS in Rs,-1.68,5.33,4.56,1.13,-1.29,-2.48,4.2,1.89,-3.26,-0.29,-0.35,-0.6,-4.2
