,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,4,6,6,6,6,6,6
Reserves,287,310,328,352,414,470,496,605,617,676,547,567,589
Borrowings,15,11,13,14,13,20,6,1,6,10,9,7,4
Other Liabilities,28,31,28,26,20,25,39,52,47,47,45,42,42
Total Liabilities,334,356,374,398,451,519,545,665,676,739,606,622,641
Fixed Assets,114,115,117,112,145,150,149,218,220,216,148,204,203
CWIP,0,0,0,0,1,0,1,14,26,32,37,5,6
Investments,134,151,159,193,187,246,265,278,256,322,232,258,279
Other Assets,86,90,97,92,118,123,131,154,175,169,189,156,154
Total Assets,334,356,374,398,451,519,545,665,676,739,606,622,641
