,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2516.0,2729.0,2337.0,2612.0,2818.0,2942.0,2518.0,2822.0,2986.0,3043.0,2678.0,3130.0,3204.0
Expenses,1947.0,2155.0,1895.0,2060.0,2197.0,2314.0,2065.0,2279.0,2386.0,2434.0,2268.0,2526.0,2543.0
Operating Profit,569.0,574.0,442.0,552.0,620.0,627.0,452.0,543.0,600.0,609.0,410.0,605.0,661.0
OPM %,23.0,21.0,19.0,21.0,22.0,21.0,18.0,19.0,20.0,20.0,15.0,19.0,21.0
Other Income,88.0,81.0,85.0,85.0,112.0,97.0,14.0,101.0,123.0,101.0,121.0,110.0,117.0
Interest,7.0,7.0,9.0,8.0,8.0,11.0,12.0,12.0,15.0,19.0,32.0,24.0,28.0
Depreciation,60.0,57.0,67.0,61.0,63.0,63.0,65.0,68.0,70.0,71.0,102.0,97.0,98.0
Profit before tax,590.0,591.0,452.0,568.0,661.0,650.0,390.0,564.0,638.0,620.0,396.0,593.0,651.0
Tax %,18.0,16.0,16.0,23.0,24.0,22.0,24.0,22.0,23.0,23.0,26.0,23.0,22.0
Net Profit,483.0,494.0,377.0,438.0,505.0,504.0,294.0,441.0,491.0,477.0,293.0,457.0,507.0
EPS in Rs,2.73,2.78,2.14,2.47,2.85,2.85,1.66,2.49,2.77,2.69,1.7,2.62,2.91
