,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2588.0,2545.0,3157.0,3020.0,2638.0,2509.0,3466.0,4199.0,3611.0,3676.0,5911.0,6297.0,6121
Expenses,2254.0,2227.0,2764.0,2659.0,2407.0,2228.0,3158.0,3675.0,3410.0,3066.0,4610.0,5515.0,5153
Operating Profit,334.0,318.0,393.0,360.0,231.0,281.0,308.0,524.0,200.0,610.0,1301.0,782.0,968
OPM %,13.0,13.0,12.0,12.0,9.0,11.0,9.0,12.0,6.0,17.0,22.0,12.0,16
Other Income,16.0,12.0,10.0,-74.0,-34.0,29.0,31.0,17.0,-560.0,6.0,1730.0,-29.0,-38
Interest,178.0,185.0,175.0,186.0,225.0,550.0,659.0,712.0,868.0,909.0,459.0,453.0,437
Depreciation,87.0,97.0,116.0,83.0,82.0,255.0,273.0,273.0,276.0,267.0,261.0,266.0,266
Profit before tax,85.0,49.0,112.0,17.0,-109.0,-495.0,-592.0,-444.0,-1504.0,-559.0,2311.0,34.0,225
Tax %,36.0,41.0,44.0,89.0,20.0,7.0,17.0,0.0,-0.0,0.0,3.0,-565.0,
Net Profit,54.0,29.0,63.0,2.0,-87.0,-459.0,-491.0,-444.0,-1504.0,-558.0,2247.0,227.0,182
EPS in Rs,1.5,0.58,1.06,0.03,-1.36,-7.19,-7.69,-6.95,-23.56,-8.74,23.14,2.34,1.86
