,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.09,4.99,4.9,2.12,1.5,0.76,0.7,0.28,0.34,1.14,1.35,0.42,0.40
Expenses,4.55,4.55,5.14,2.73,1.71,0.85,0.76,0.36,0.29,0.26,0.27,0.42,0.38
Operating Profit,-0.46,0.44,-0.24,-0.61,-0.21,-0.09,-0.06,-0.08,0.05,0.88,1.08,0.0,0.02
OPM %,-11.25,8.82,-4.9,-28.77,-14.0,-11.84,-8.57,-28.57,14.71,77.19,80.0,0.0,5.00
Other Income,0.03,0.02,0.01,0.01,0.01,0.01,0.28,0.1,0.02,0.26,0.06,0.01,0.01
Interest,0.4,0.38,0.41,0.45,0.43,0.46,0.47,0.49,0.51,0.53,0.55,0.63,0.70
Depreciation,0.09,0.07,0.06,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05
Profit before tax,-0.92,0.01,-0.7,-1.09,-0.68,-0.58,-0.29,-0.51,-0.49,0.56,0.54,-0.66,-0.72
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.12,0.0,0.0,0.0,
Net Profit,-0.92,0.0,-0.7,-1.09,-0.67,-0.58,-0.29,-0.52,-0.52,0.56,0.54,-0.66,-0.72
EPS in Rs,-1.53,0.0,-1.17,-1.82,-1.12,-0.97,-0.48,-0.87,-0.87,0.93,0.9,-1.1,-1.20
