,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,34.0,51.0,54.0,69.0,78.0,72.0,105.0,140.0,138.0,141.0,150.0,212.0,213
Expenses,29.0,39.0,43.0,52.0,61.0,60.0,75.0,99.0,95.0,91.0,96.0,137.0,146
Operating Profit,5.0,12.0,11.0,17.0,17.0,12.0,29.0,40.0,43.0,50.0,54.0,75.0,67
OPM %,15.0,23.0,20.0,25.0,22.0,17.0,28.0,29.0,31.0,36.0,36.0,35.0,31
Other Income,1.0,1.0,4.0,3.0,3.0,5.0,3.0,13.0,7.0,6.0,5.0,11.0,16
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,9.0,13.0,14
Profit before tax,4.0,11.0,13.0,18.0,17.0,14.0,29.0,49.0,45.0,52.0,50.0,72.0,69
Tax %,17.0,27.0,30.0,28.0,25.0,22.0,26.0,20.0,23.0,28.0,25.0,25.0,
Net Profit,3.0,8.0,9.0,13.0,12.0,11.0,21.0,39.0,35.0,37.0,38.0,54.0,52
EPS in Rs,10.76,24.29,27.5,40.5,38.73,34.11,66.95,126.41,113.27,121.02,122.03,175.24,168.20
