,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3499.0,3645.0,3523.0,3591.0,3583.0,3726.0,3743.0,3937.0,4298.0,4725.0,5186.0,5626.0,6300.0
Expenses,1581.0,1847.0,2099.0,1963.0,1589.0,1921.0,1719.0,1999.0,2153.0,2212.0,2244.0,2588.0,2898.0
Operating Profit,1919.0,1798.0,1423.0,1628.0,1995.0,1805.0,2023.0,1938.0,2145.0,2513.0,2942.0,3038.0,3402.0
OPM %,55.0,49.0,40.0,45.0,56.0,48.0,54.0,49.0,50.0,53.0,57.0,54.0,54.0
Other Income,4.0,2.0,57.0,0.0,1.0,18.0,52.0,26.0,57.0,52.0,97.0,89.0,73.0
Interest,1207.0,1149.0,1128.0,1109.0,1085.0,1054.0,1079.0,1137.0,1347.0,1551.0,1743.0,2013.0,2209.0
Depreciation,35.0,38.0,39.0,38.0,37.0,38.0,42.0,41.0,42.0,44.0,50.0,52.0,52.0
Profit before tax,681.0,613.0,313.0,481.0,874.0,732.0,954.0,786.0,813.0,970.0,1246.0,1062.0,1213.0
Tax %,26.0,26.0,32.0,26.0,25.0,26.0,28.0,26.0,25.0,26.0,28.0,25.0,27.0
Net Profit,506.0,455.0,214.0,357.0,652.0,543.0,687.0,582.0,606.0,720.0,901.0,792.0,888.0
EPS in Rs,12.73,11.34,4.47,8.86,16.14,13.26,16.23,14.25,15.07,17.69,21.72,19.78,22.41
