,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,217.0,279.0,362.0,343.0,287.0,242.0,273.0,372.0,339.0,267.0,407.0,496.0,540
Expenses,215.0,277.0,357.0,339.0,284.0,240.0,264.0,361.0,327.0,260.0,386.0,472.0,521
Operating Profit,2.0,2.0,6.0,3.0,3.0,2.0,8.0,11.0,12.0,7.0,21.0,24.0,19
OPM %,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,5.0,5.0,4
Other Income,0.0,0.0,4.0,6.0,5.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,1
Interest,0.0,0.0,7.0,6.0,5.0,4.0,5.0,7.0,6.0,4.0,4.0,5.0,6
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1
Profit before tax,2.0,2.0,3.0,3.0,3.0,4.0,8.0,9.0,6.0,3.0,17.0,19.0,15
Tax %,33.0,31.0,31.0,34.0,33.0,27.0,32.0,35.0,20.0,28.0,24.0,26.0,
Net Profit,1.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,5.0,2.0,12.0,14.0,11
EPS in Rs,2.68,3.28,4.1,3.6,3.62,2.93,5.46,5.72,3.73,1.6,9.18,10.53,8.00
