,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.24,0.07,0.01,1.47,1.09,0.57,0.72,-0.07,0.00,0.14,0.27,0.09,0.07
Expenses,0.09,0.05,0.33,1.97,1.58,1.2,1.38,0.60,0.66,0.8,0.69,1.08,0.74
Operating Profit,0.15,0.02,-0.32,-0.5,-0.49,-0.63,-0.66,-0.67,-0.66,-0.66,-0.42,-0.99,-0.67
OPM %,62.5,28.57,-3200.0,-34.01,-44.95,-110.53,-91.67,,,-471.43,-155.56,-1100.0,-957.14
Other Income,-0.02,0.03,0.42,0.54,0.54,0.68,0.72,0.72,0.72,0.73,0.45,2.99,1.57
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.00
Depreciation,4.22,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00
Profit before tax,-4.09,0.01,0.06,0.03,0.04,0.04,0.05,0.04,0.05,0.06,0.02,1.99,0.90
Tax %,0.0,0.0,200.0,33.33,-50.0,0.0,20.0,-25.00,0.00,16.67,0.0,0.0,
Net Profit,-4.09,0.0,-0.07,0.02,0.06,0.04,0.04,0.05,0.06,0.05,0.01,1.99,0.89
EPS in Rs,-6.82,0.0,-0.12,0.03,0.1,0.07,0.07,0.08,0.10,0.08,0.02,3.32,1.48
