,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.59,2.32,0.05,0.07,0.07,15.4,0.1,0.08,0.09,0.05,0.05,0.05,0.06
Expenses,5.62,2.17,0.14,0.13,0.23,15.38,0.24,0.23,0.23,0.17,0.24,0.13,0.22
Operating Profit,-0.03,0.15,-0.09,-0.06,-0.16,0.02,-0.14,-0.15,-0.14,-0.12,-0.19,-0.08,-0.16
OPM %,-0.54,6.47,-180.0,-85.71,-228.57,0.13,-140.0,-187.5,-155.56,-240.0,-380.0,-160.0,-266.67
Other Income,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.02,0.12,-0.1,-0.06,-0.16,0.02,-0.14,-0.1,-0.14,-0.12,-0.19,-0.08,-0.16
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-0.02,0.12,-0.1,-0.06,-0.16,0.02,-0.14,-0.1,-0.14,-0.12,-0.19,-0.08,-0.16
EPS in Rs,-0.03,0.11,-0.09,-0.05,-0.14,0.02,-0.12,-0.09,-0.12,-0.11,-0.17,-0.07,-0.15
