,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,23.82,27.48,60.77,49.62,35.61,32.3,5.63,16.47,8.83,17.24,17.85,17.02,11.36
Expenses,24.45,29.07,64.48,46.39,32.89,31.09,6.1,12.98,8.26,18.03,18.02,16.62,13.86
Operating Profit,-0.63,-1.59,-3.71,3.23,2.72,1.21,-0.47,3.49,0.57,-0.79,-0.17,0.4,-2.50
OPM %,-2.64,-5.79,-6.1,6.51,7.64,3.75,-8.35,21.19,6.46,-4.58,-0.95,2.35,-22.01
Other Income,3.31,0.07,9.25,0.11,-0.21,0.6,0.12,-1.09,0.27,0.11,0.02,0.02,0.03
Interest,4.1,3.71,2.71,0.96,0.01,0.0,0.18,0.04,0.01,0.01,0.01,0.0,0.00
Depreciation,2.41,2.36,2.48,1.4,1.38,1.41,1.24,1.21,1.19,1.2,1.62,1.93,1.97
Profit before tax,-3.83,-7.59,0.35,0.98,1.12,0.4,-1.77,1.15,-0.36,-1.89,-1.78,-1.51,-4.44
Tax %,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-3.83,-7.36,0.35,0.98,1.11,0.4,-1.76,1.15,-0.36,-1.9,-1.78,-1.5,-4.45
EPS in Rs,-5.33,-10.24,0.49,1.36,1.54,0.56,-2.45,1.6,-0.5,-2.64,-2.48,-2.09,-6.19
