,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.75,137.46,190.07,255.52,87.84,10.2,7.68,3.37,9.81,2.21,8.31,4.31,5.50
Expenses,10.31,143.06,199.03,265.07,96.66,9.78,7.27,3.64,10.16,3.17,8.91,3.57,3.76
Operating Profit,-1.56,-5.6,-8.96,-9.55,-8.82,0.42,0.41,-0.27,-0.35,-0.96,-0.6,0.74,1.74
OPM %,-17.83,-4.07,-4.71,-3.74,-10.04,4.12,5.34,-8.01,-3.57,-43.44,-7.22,17.17,31.64
Other Income,1.64,6.27,9.77,10.51,9.51,0.18,0.07,0.18,0.15,0.13,0.17,0.05,0.05
Interest,0.0,0.0,0.02,0.01,0.05,0.03,0.00,0.1,0.1,0.0,0.05,0.03,0.05
Depreciation,0.34,0.34,0.37,0.49,0.44,0.46,0.48,0.48,0.46,0.46,0.42,0.1,-0.07
Profit before tax,-0.26,0.33,0.42,0.46,0.2,0.11,0.00,-0.67,-0.76,-1.29,-0.9,0.66,1.81
Tax %,0.0,30.3,28.57,8.7,25.0,27.27,,8.96,9.21,-69.77,0.0,0.0,
Net Profit,-0.27,0.23,0.31,0.43,0.16,0.07,0.05,-0.6,-0.69,-2.19,-0.9,0.65,1.81
EPS in Rs,-0.56,0.48,0.65,0.9,0.33,0.15,0.10,-1.26,-1.44,-4.58,-1.88,1.36,3.78
