,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.25,1.73,0.17,3.93,7.51,9.16,12.3,8.77,17.86,13.29,21.54,20.92,24.06
Expenses,0.25,1.73,0.26,3.74,7.4,9.21,12.14,8.66,18.96,12.98,20.92,19.62,22.44
Operating Profit,0.0,0.0,-0.09,0.19,0.11,-0.05,0.16,0.11,-1.1,0.31,0.62,1.3,1.62
OPM %,0.0,0.0,-52.94,4.83,1.46,-0.55,1.3,1.25,-6.16,2.33,2.88,6.21,6.73
Other Income,0.01,0.02,0.12,0.0,0.0,0.19,0.03,0.01,-0.19,1.27,0.6,0.25,0.43
Interest,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.1,0.03,0.28,0.36
Depreciation,0.0,0.0,0.0,0.02,0.03,0.04,0.03,0.02,0.01,0.03,0.07,0.05,0.04
Profit before tax,0.01,0.02,0.03,0.17,0.07,0.1,0.16,0.1,-1.34,1.45,1.12,1.22,1.65
Tax %,0.0,0.0,33.33,17.65,42.86,40.0,25.0,30.0,0.0,1.38,4.46,25.41,
Net Profit,0.0,0.01,0.02,0.14,0.05,0.06,0.12,0.07,-1.34,1.44,1.08,0.91,1.24
EPS in Rs,0.0,0.07,0.14,1.0,0.36,0.43,0.86,0.5,-5.33,5.73,4.3,2.73,3.72
