,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,29.0,87.0,167.0,156.0,161.0,181.0,78.0,183.0,77.0,253.0,137.0,239.0,224
Expenses,99.0,104.0,134.0,191.0,224.0,304.0,321.0,334.0,387.0,388.0,324.0,453.0,491
Operating Profit,-70.0,-17.0,34.0,-35.0,-63.0,-123.0,-243.0,-151.0,-310.0,-135.0,-187.0,-214.0,-267
OPM %,-241.0,-19.0,20.0,-23.0,-39.0,-68.0,-310.0,-83.0,-404.0,-53.0,-136.0,-90.0,-119
Other Income,1.0,2.0,10.0,3.0,3.0,14.0,54.0,14.0,10.0,5.0,7.0,11.0,29
Interest,0.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,3.0,11.0,13.0,8.0,4
Depreciation,3.0,3.0,4.0,7.0,8.0,8.0,8.0,8.0,9.0,11.0,10.0,12.0,12
Profit before tax,-72.0,-22.0,34.0,-40.0,-70.0,-119.0,-197.0,-145.0,-312.0,-151.0,-203.0,-223.0,-254
Tax %,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-72.0,-22.0,30.0,-40.0,-70.0,-119.0,-197.0,-145.0,-312.0,-151.0,-203.0,-223.0,-254
EPS in Rs,-2.93,-0.91,1.23,-1.6,-2.83,-4.82,-7.85,-5.55,-11.92,-5.77,-7.48,-6.86,-7.76
