,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,125.0,161.0,175.0,169.0,203.0,201.0,205.0,260.0,284.0,254.0,212.0,210.0,248
Expenses,115.0,154.0,164.0,165.0,192.0,189.0,193.0,240.0,247.0,228.0,217.0,224.0,244
Operating Profit,10.0,8.0,10.0,4.0,11.0,13.0,12.0,20.0,37.0,26.0,-5.0,-13.0,3
OPM %,8.0,5.0,6.0,2.0,5.0,6.0,6.0,8.0,13.0,10.0,-3.0,-6.0,1
Other Income,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,-1.0,3.0,3
Interest,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2
Depreciation,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3
Profit before tax,7.0,5.0,8.0,3.0,10.0,10.0,10.0,17.0,32.0,25.0,-11.0,-16.0,1
Tax %,7.0,0.0,0.0,33.0,15.0,-2.0,52.0,32.0,28.0,24.0,23.0,23.0,
Net Profit,7.0,5.0,8.0,2.0,9.0,10.0,5.0,11.0,23.0,19.0,-9.0,-12.0,1
EPS in Rs,2.41,1.93,2.79,0.65,3.16,3.58,1.78,4.12,8.38,6.89,-3.09,-4.39,0.32
