,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,13,14,15,16,19,21,24,26,29,29,26,30,35
Borrowings,17,15,17,14,12,15,10,9,13,9,14,1,1
Other Liabilities,7,12,14,12,12,13,12,10,10,11,12,9,8
Total Liabilities,40,44,49,46,45,52,49,48,54,51,55,44,47
Fixed Assets,17,15,15,14,14,16,15,14,18,17,16,15,16
CWIP,0,0,0,0,0,0,0,1,1,1,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,23,28,33,31,31,36,34,34,36,34,39,29,31
Total Assets,40,44,49,46,45,52,49,48,54,51,55,44,47
