,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,61.0,79.0,88.0,100.0,102.0,105.0,104.0,102.0,99.0,76.0,94.0,96.0,106
Expenses,55.0,73.0,82.0,94.0,95.0,98.0,97.0,95.0,92.0,72.0,94.0,91.0,94
Operating Profit,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,6.0,11
OPM %,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,6.0,11
Other Income,0.0,-0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,4
Interest,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2
Profit before tax,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,0.0,-3.0,6.0,12
Tax %,47.0,47.0,33.0,36.0,33.0,23.0,33.0,19.0,31.0,31.0,32.0,28.0,
Net Profit,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,0.0,-2.0,4.0,9
EPS in Rs,5.17,4.0,5.63,4.7,9.13,9.87,11.7,9.63,11.77,0.67,-5.9,14.83,29.33
