,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,89.0,86.0,89.0,85.0,65.0,68.0,86.0,105.0,105.0,101.0,116.0,149.0,155
Expenses,78.0,76.0,82.0,77.0,65.0,66.0,76.0,93.0,93.0,91.0,102.0,130.0,134
Operating Profit,11.0,10.0,7.0,8.0,-0.0,2.0,10.0,12.0,12.0,10.0,13.0,19.0,21
OPM %,12.0,12.0,8.0,9.0,-0.0,3.0,12.0,11.0,12.0,10.0,12.0,13.0,14
Other Income,-1.0,-0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,-1.0,1.0,1
Interest,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,5
Depreciation,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3
Profit before tax,2.0,2.0,0.0,0.0,-8.0,-2.0,2.0,4.0,5.0,2.0,6.0,12.0,14
Tax %,32.0,26.0,-160.0,-75.0,6.0,32.0,-15.0,-2.0,-3.0,13.0,17.0,30.0,
Net Profit,1.0,1.0,0.0,0.0,-7.0,-1.0,2.0,4.0,5.0,2.0,5.0,8.0,10
EPS in Rs,4.03,4.09,0.79,0.82,-21.06,-3.88,7.12,10.5,14.65,6.32,14.74,24.76,29.65
