,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,900.0,925.0,1088.0,1443.0,1645.0,1731.0,1955.0,2396.0,2438.0,1842.0,2072.0,2893.0,3085
Expenses,817.0,842.0,1006.0,1330.0,1494.0,1639.0,1758.0,2171.0,2225.0,1718.0,2510.0,2773.0,2921
Operating Profit,83.0,83.0,83.0,113.0,151.0,92.0,197.0,225.0,213.0,124.0,-438.0,120.0,164
OPM %,9.0,9.0,8.0,8.0,9.0,5.0,10.0,9.0,9.0,7.0,-21.0,4.0,5
Other Income,0.0,3.0,1.0,-4.0,-2.0,-11.0,9.0,9.0,6.0,12.0,21.0,45.0,25
Interest,40.0,40.0,44.0,47.0,50.0,33.0,36.0,36.0,38.0,47.0,52.0,57.0,62
Depreciation,23.0,26.0,28.0,28.0,33.0,49.0,51.0,50.0,54.0,49.0,54.0,57.0,60
Profit before tax,21.0,19.0,12.0,34.0,67.0,-1.0,119.0,148.0,127.0,41.0,-522.0,51.0,67
Tax %,8.0,-9.0,-30.0,6.0,29.0,524.0,27.0,18.0,26.0,49.0,-2.0,-4.0,
Net Profit,19.0,21.0,16.0,32.0,47.0,5.0,87.0,121.0,94.0,21.0,-532.0,53.0,78
EPS in Rs,11.95,13.01,10.0,20.17,6.72,0.57,10.35,14.35,11.14,2.46,-55.83,4.54,6.66
