,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.52,0.44,0.38,0.45,0.42,0.63,1.17,0.59,0.59,0.59,0.4,0.41,0.42
Expenses,0.14,0.14,0.17,0.18,0.2,0.22,0.23,0.26,0.3,0.21,0.2,0.21,0.24
Operating Profit,0.38,0.3,0.21,0.27,0.22,0.41,0.94,0.33,0.29,0.38,0.2,0.2,0.18
OPM %,73.08,68.18,55.26,60.0,52.38,65.08,80.34,55.93,49.15,64.41,50.0,48.78,42.86
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.01
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.12,0.12,0.12,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.0,0.00
Profit before tax,0.26,0.18,0.09,0.26,0.21,0.4,0.93,0.32,0.27,0.44,0.25,0.2,0.19
Tax %,11.54,11.11,-11.11,15.38,19.05,20.0,18.28,28.12,40.74,27.27,20.0,60.0,
Net Profit,0.23,0.16,0.11,0.22,0.18,0.33,0.76,0.24,0.16,0.32,0.2,0.08,0.06
EPS in Rs,0.82,0.57,0.39,0.78,0.64,1.17,2.7,0.85,0.57,1.13,0.71,0.28,0.21
