,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5039.0,5539.0,6182.0,5639.0,5780.0,5788.0,6900.0,7771.0,7767.0,8308.0,9627.0,11547.0,11592
Expenses,4693.0,4999.0,5673.0,5240.0,5276.0,5017.0,5866.0,6402.0,6575.0,7156.0,7831.0,9941.0,10411
Operating Profit,346.0,540.0,509.0,399.0,505.0,771.0,1035.0,1369.0,1192.0,1152.0,1796.0,1606.0,1181
OPM %,7.0,10.0,8.0,7.0,9.0,13.0,15.0,18.0,15.0,14.0,19.0,14.0,10
Other Income,-19.0,-20.0,50.0,52.0,41.0,47.0,56.0,88.0,88.0,92.0,92.0,120.0,99
Interest,160.0,155.0,149.0,112.0,85.0,71.0,83.0,119.0,164.0,122.0,85.0,53.0,65
Depreciation,157.0,147.0,138.0,110.0,98.0,114.0,141.0,157.0,219.0,233.0,238.0,260.0,282
Profit before tax,10.0,219.0,272.0,228.0,362.0,633.0,867.0,1180.0,897.0,889.0,1565.0,1413.0,932
Tax %,-25.0,7.0,11.0,8.0,17.0,13.0,23.0,24.0,20.0,24.0,32.0,36.0,
Net Profit,12.0,203.0,242.0,211.0,301.0,552.0,669.0,904.0,722.0,674.0,1067.0,911.0,618
EPS in Rs,0.72,12.23,14.85,12.98,18.58,33.97,41.22,56.99,45.96,43.17,68.45,58.41,39.61
