,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.05,0.05,0.06,0.06,0.08,0.08,0.26,3.95,0.32,0.28,0.23,0.23,0.24
Expenses,0.04,0.03,0.04,0.04,0.07,0.07,0.12,1.53,0.32,0.29,0.34,0.34,0.31
Operating Profit,0.01,0.02,0.02,0.02,0.01,0.01,0.14,2.42,0.00,-0.01,-0.11,-0.11,-0.07
OPM %,20.00,40.0,33.33,33.33,12.5,12.5,53.85,61.27,0.00,-3.57,-47.83,-47.83,-29.17
Other Income,0.00,0.0,0.01,0.0,0.0,0.0,0.0,1.26,0.00,0.0,0.0,0.0,0.00
Interest,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Depreciation,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00
Profit before tax,0.00,0.01,0.02,0.02,0.01,0.01,0.14,3.68,0.00,-0.01,-0.11,-0.11,-0.07
Tax %,,0.0,0.0,0.0,0.0,0.0,21.43,-0.27,,0.0,0.0,0.0,
Net Profit,0.00,0.01,0.02,0.02,0.01,0.01,0.11,3.69,-0.03,-0.02,-0.12,-0.11,-0.07
EPS in Rs,0.00,0.03,0.06,0.06,0.03,0.03,0.34,11.35,-0.09,-0.06,-0.37,-0.34,-0.22
