,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,252.0,260.0,351.0,316.0,240.0,201.0,246.0,198.0,186.0,191.0,221.0,227.0,218
Expenses,232.0,239.0,324.0,289.0,218.0,187.0,230.0,180.0,172.0,175.0,206.0,209.0,201
Operating Profit,20.0,21.0,27.0,27.0,22.0,15.0,16.0,17.0,14.0,16.0,15.0,17.0,17
OPM %,8.0,8.0,8.0,8.0,9.0,7.0,6.0,9.0,8.0,9.0,7.0,8.0,8
Other Income,0.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2
Interest,9.0,9.0,10.0,11.0,10.0,7.0,6.0,6.0,7.0,5.0,4.0,4.0,4
Depreciation,4.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7
Profit before tax,7.0,9.0,13.0,9.0,7.0,6.0,5.0,6.0,3.0,6.0,7.0,8.0,8
Tax %,53.0,42.0,26.0,39.0,53.0,37.0,40.0,34.0,-31.0,22.0,36.0,19.0,
Net Profit,3.0,5.0,10.0,6.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6
EPS in Rs,0.3,0.46,0.89,0.51,0.29,0.32,0.3,0.37,0.32,0.44,0.42,0.58,0.55
