,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,44,48,59,62,66,56,60,64,66,71,75,81,83
Borrowings,78,82,97,99,108,75,79,71,72,83,77,68,60
Other Liabilities,50,70,76,65,66,66,69,63,65,75,69,65,74
Total Liabilities,182,211,243,237,250,208,219,209,214,240,232,225,228
Fixed Assets,60,63,69,69,72,57,54,59,65,73,74,73,72
CWIP,2,2,2,2,1,2,3,5,2,2,8,11,13
Investments,0,0,1,1,1,1,1,0,0,0,0,0,0
Other Assets,120,145,171,165,176,149,161,145,147,165,149,140,141
Total Assets,182,211,243,237,250,208,219,209,214,240,232,225,228
