,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.62,0.41,0.46,0.45,0.98,1.34,0.68,1.38,0.35,4.39,2.04,5.06,5.12
Expenses,0.37,0.21,0.22,0.27,0.87,1.28,0.89,1.96,0.83,3.95,1.83,4.61,5.36
Operating Profit,0.25,0.2,0.24,0.18,0.11,0.06,-0.21,-0.58,-0.48,0.44,0.21,0.45,-0.24
OPM %,40.32,48.78,52.17,40.0,11.22,4.48,-30.88,-42.03,-137.14,10.02,10.29,8.89,-4.69
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,3.14
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.25,0.2,0.24,0.18,0.11,0.06,0.18,-0.58,-0.48,0.44,0.2,0.45,2.90
Tax %,36.0,15.0,16.67,27.78,-9.09,83.33,0.0,0.0,0.0,0.0,0.0,11.11,
Net Profit,0.17,0.17,0.2,0.13,0.11,0.01,0.18,-0.58,-0.48,0.44,0.2,0.39,2.56
EPS in Rs,0.23,0.23,0.27,0.18,0.15,0.01,0.25,-0.79,-0.66,0.6,0.27,0.53,3.50
