,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,572.0,645.0,718.0,636.0,661.0,698.0,138.0,154.0,146.0,19.0,73.0,173.0,182
Expenses,508.0,530.0,573.0,545.0,508.0,523.0,150.0,238.0,183.0,72.0,94.0,157.0,161
Operating Profit,63.0,115.0,145.0,92.0,153.0,175.0,-12.0,-83.0,-37.0,-53.0,-21.0,16.0,21
OPM %,11.0,18.0,20.0,14.0,23.0,25.0,-9.0,-54.0,-25.0,-280.0,-28.0,9.0,12
Other Income,383.0,8.0,50.0,-138.0,-13.0,41.0,2.0,-25.0,243.0,33.0,-7.0,9.0,14
Interest,321.0,405.0,502.0,198.0,88.0,90.0,0.0,0.0,1.0,2.0,2.0,5.0,4
Depreciation,102.0,139.0,181.0,227.0,240.0,141.0,13.0,10.0,12.0,14.0,13.0,11.0,13
Profit before tax,23.0,-421.0,-487.0,-470.0,-187.0,-15.0,-23.0,-119.0,194.0,-36.0,-43.0,9.0,19
Tax %,20.0,-3.0,9.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
Net Profit,19.0,-433.0,-441.0,-416.0,-180.0,-15.0,-23.0,-119.0,194.0,-36.0,-43.0,8.0,18
EPS in Rs,0.48,-10.35,-9.78,-8.91,-3.86,-0.33,-0.37,-1.89,3.07,-0.57,-0.64,0.12,0.27
