,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,199.0,119.0,282.0,250.0,321.0,401.0,499.0,258.0,267.0,168.0,383.0,616.0,680
Expenses,99.0,31.0,151.0,119.0,117.0,195.0,304.0,188.0,320.0,216.0,248.0,364.0,194
Operating Profit,100.0,88.0,131.0,132.0,204.0,207.0,195.0,71.0,-53.0,-48.0,134.0,252.0,486
OPM %,50.0,74.0,46.0,53.0,64.0,51.0,39.0,27.0,-20.0,-29.0,35.0,41.0,71
Other Income,9.0,17.0,5.0,7.0,2.0,6.0,8.0,6.0,2.0,10.0,1.0,4.0,6
Interest,47.0,64.0,65.0,64.0,100.0,93.0,101.0,92.0,80.0,75.0,36.0,13.0,9
Depreciation,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4
Profit before tax,59.0,38.0,69.0,72.0,102.0,116.0,100.0,-17.0,-132.0,-114.0,97.0,240.0,479
Tax %,23.0,12.0,27.0,27.0,31.0,36.0,49.0,256.0,10.0,8.0,27.0,57.0,
Net Profit,45.0,34.0,50.0,53.0,70.0,75.0,51.0,27.0,-120.0,-105.0,71.0,102.0,317
EPS in Rs,9.26,7.01,10.19,11.27,12.56,14.16,10.32,5.39,-24.3,-21.38,8.47,12.0,37.77
