,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,-0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.20,0.00,0.0
Expenses,2.80,3.57,1.04,0.78,0.93,0.98,1.69,1.18,1.39,1.88,2.54,1.73,1.6800000000000002
Operating Profit,-2.80,-4.36,-1.04,-0.78,-0.93,-0.98,-1.69,-1.18,-1.39,-1.93,-2.74,-1.73,-1.6800000000000002
OPM %,,,,,,,,,,,,,
Other Income,0.71,4.89,1.84,2.09,1.97,1.78,2.11,2.75,2.76,26.82,6.66,4.24,5.3
Interest,0.20,0.26,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,1.53,1.54,1.52,1.07,1.02,1.02,0.97,0.80,0.57,0.12,0.01,0.01,0.0
Profit before tax,-3.82,-1.27,-0.77,0.24,0.02,-0.22,-0.55,0.77,0.80,24.77,3.91,2.50,3.62
Tax %,12.57,-3.94,-5.19,45.83,-150.00,0.00,-116.36,61.04,47.50,2.50,26.60,50.80,
Net Profit,-3.34,-1.32,-0.80,0.12,0.05,-0.22,-1.19,0.31,0.41,24.15,2.87,1.24,2.08
EPS in Rs,-2.73,-1.08,-0.65,0.10,0.04,-0.18,-0.97,0.25,0.33,19.73,2.34,1.01,1.69
