,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,395.0,502.0,742.0,678.0,698.0,678.0,511.0,524.0,423.0,394.0,396.0,203.0,214
Expenses,384.0,449.0,678.0,615.0,649.0,642.0,481.0,488.0,388.0,354.0,356.0,193.0,198
Operating Profit,11.0,53.0,64.0,63.0,49.0,36.0,30.0,37.0,35.0,40.0,39.0,10.0,16
OPM %,3.0,11.0,9.0,9.0,7.0,5.0,6.0,7.0,8.0,10.0,10.0,5.0,8
Other Income,16.0,0.0,-0.0,0.0,4.0,12.0,7.0,4.0,2.0,-25.0,0.0,2.0,1
Interest,27.0,33.0,38.0,42.0,35.0,33.0,30.0,30.0,33.0,28.0,22.0,17.0,17
Depreciation,11.0,12.0,15.0,15.0,15.0,15.0,12.0,11.0,11.0,11.0,3.0,3.0,3
Profit before tax,-11.0,9.0,12.0,6.0,3.0,1.0,-6.0,0.0,-7.0,-25.0,15.0,-9.0,-3
Tax %,80.0,23.0,22.0,34.0,35.0,-260.0,-166.0,-23.0,82.0,69.0,3.0,-41.0,
Net Profit,-2.0,7.0,9.0,4.0,2.0,2.0,-15.0,0.0,-1.0,-8.0,15.0,-13.0,-2
EPS in Rs,-1.01,3.05,4.18,1.88,1.0,1.0,-6.86,0.07,-0.59,-3.54,6.76,-5.89,-0.81
