,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,791.0,863.0,1106.0,1205.0,1401.0,1282.0,1329.0,1593.0,1708.0,1864.0,2201.0,2302.0,2428
Expenses,706.0,784.0,974.0,1075.0,1232.0,1093.0,1139.0,1386.0,1460.0,1574.0,1923.0,2088.0,2166
Operating Profit,86.0,80.0,133.0,131.0,170.0,189.0,191.0,207.0,248.0,290.0,278.0,213.0,262
OPM %,11.0,9.0,12.0,11.0,12.0,15.0,14.0,13.0,15.0,16.0,13.0,9.0,11
Other Income,4.0,7.0,2.0,23.0,14.0,25.0,15.0,81.0,22.0,7.0,5.0,5.0,327
Interest,24.0,34.0,43.0,41.0,37.0,30.0,25.0,19.0,16.0,20.0,23.0,44.0,46
Depreciation,18.0,26.0,37.0,42.0,48.0,49.0,58.0,66.0,74.0,87.0,89.0,114.0,131
Profit before tax,48.0,26.0,55.0,72.0,99.0,136.0,123.0,203.0,180.0,190.0,171.0,60.0,412
Tax %,29.0,15.0,37.0,24.0,29.0,25.0,31.0,33.0,20.0,26.0,24.0,25.0,
Net Profit,34.0,22.0,35.0,54.0,70.0,101.0,85.0,135.0,145.0,141.0,130.0,45.0,318
EPS in Rs,4.86,3.19,5.08,7.86,10.1,14.64,12.24,19.52,20.88,20.38,18.77,6.47,45.92
