,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,170.0,175.0,131.0,209.0,172.0,235.0,239.0,181.0,143.0,173.0,202.0,138.0,140
Expenses,144.0,142.0,104.0,172.0,141.0,206.0,211.0,148.0,139.0,148.0,191.0,113.0,117
Operating Profit,25.0,33.0,26.0,37.0,31.0,29.0,29.0,33.0,5.0,25.0,11.0,24.0,24
OPM %,15.0,19.0,20.0,18.0,18.0,12.0,12.0,18.0,3.0,15.0,5.0,18.0,17
Other Income,1.0,2.0,3.0,9.0,9.0,11.0,7.0,7.0,5.0,3.0,1.0,9.0,13
Interest,6.0,7.0,6.0,8.0,12.0,9.0,8.0,7.0,8.0,6.0,12.0,3.0,2
Depreciation,6.0,8.0,8.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,22.0,5.0,5
Profit before tax,15.0,19.0,16.0,31.0,23.0,26.0,22.0,27.0,-5.0,16.0,-22.0,25.0,29
Tax %,35.0,33.0,35.0,41.0,38.0,29.0,33.0,29.0,33.0,30.0,34.0,30.0,
Net Profit,9.0,13.0,10.0,18.0,14.0,18.0,14.0,19.0,-3.0,11.0,-15.0,17.0,21
EPS in Rs,1.14,1.57,1.21,2.22,1.73,2.18,1.75,2.3,-0.37,1.22,-1.62,1.92,2.36
