,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44
Reserves,5.42,5.71,6.23,3.93,4.52,4.16,5.35,5.94,6.99,8.12,10.03,10.6,8.7
Borrowings,6.14,8.94,9.08,10.8,5.41,4.73,2.71,2.64,3.56,3.66,6.39,8.76,8.9
Other Liabilities,7.03,6.04,6.6,7.35,3.46,3.81,4.69,4.99,3.98,9.82,8.1,8.66,5.25
Total Liabilities,23.03,25.13,26.35,26.52,17.83,17.14,17.19,18.01,18.97,26.04,28.96,32.46,27.29
Fixed Assets,5.19,13.82,14.59,17.51,10.13,9.57,9.76,9.14,8.81,8.71,8.79,9.0,8.76
CWIP,10.16,1.53,1.92,0.0,0.0,0.0,0.01,0.43,0.0,0.0,0.21,0.0,0.0
Investments,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,4.52,3.64,2.54
Other Assets,7.66,9.76,9.82,8.99,7.68,7.54,7.39,8.41,10.13,17.3,15.44,19.82,15.99
Total Assets,23.03,25.13,26.35,26.52,17.83,17.14,17.19,18.01,18.97,26.04,28.96,32.46,27.29
