,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,1.16,3.56,2.17,0.38,0.00,0.00,0.00,0.0
Expenses,0.31,0.30,0.14,0.12,0.33,1.91,6.32,3.94,1.04,0.17,0.34,0.39,0.4
Operating Profit,-0.31,-0.30,-0.14,-0.12,-0.33,-0.75,-2.76,-1.77,-0.66,-0.17,-0.34,-0.39,-0.4
OPM %,,,,,,-64.66,-77.53,-81.57,-173.68,,,,
Other Income,0.02,21.84,0.01,0.05,0.08,0.08,0.02,0.04,3.26,17.43,0.00,0.00,0.0
Interest,0.08,1.78,2.41,2.38,2.27,1.81,2.07,0.02,0.00,0.25,0.29,0.35,0.34
Depreciation,0.76,0.55,0.13,0.17,0.18,0.48,1.42,1.40,1.20,0.00,0.00,0.00,0.0
Profit before tax,-1.13,19.21,-2.67,-2.62,-2.70,-2.96,-6.23,-3.15,1.40,17.01,-0.63,-0.74,-0.74
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,0.00,0.00,0.00,
Net Profit,-1.13,19.21,-2.67,-2.62,-2.70,-2.96,-6.23,-3.15,1.34,17.01,-0.63,-0.74,-0.74
EPS in Rs,,,,,,,,,,,,,
