,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,72.0,115.0,166.0,171.0,183.0,190.0,243.0,257.0,265.0,259.0,383.0,399.0,420
Expenses,69.0,112.0,160.0,168.0,176.0,182.0,234.0,246.0,255.0,255.0,369.0,382.0,402
Operating Profit,2.0,3.0,6.0,3.0,6.0,9.0,9.0,12.0,10.0,4.0,15.0,18.0,17
OPM %,3.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4
Other Income,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2
Interest,1.0,1.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,6.0,9.0,12.0,11
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3
Profit before tax,1.0,2.0,4.0,3.0,2.0,5.0,5.0,6.0,4.0,1.0,7.0,6.0,5
Tax %,32.0,43.0,37.0,29.0,32.0,32.0,35.0,33.0,22.0,82.0,21.0,20.0,
Net Profit,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,0.0,5.0,5.0,4
EPS in Rs,0.43,0.48,0.67,0.56,0.36,0.26,0.22,0.25,0.21,0.02,0.34,0.3,0.27
