,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,31.35,31.35,31.35,31.35,31.35,31.35,94.05,94.05,94.05,94.05,94.05,141.07,141.07
Reserves,123.03,129.65,132.8,132.74,134.88,134.59,74.76,77.08,77.25,78.08,74.37,30.33,30.67
Borrowings,0.09,6.91,6.18,5.76,5.42,4.27,4.7,0.61,0.72,0.51,0.29,0.1,0.07
Other Liabilities,1.24,1.6,0.85,15.85,14.49,4.39,3.42,2.7,3.73,5.2,10.43,6.35,7.09
Total Liabilities,155.71,169.51,171.18,185.7,186.14,174.6,176.93,174.44,175.75,177.84,179.14,177.85,178.9
Fixed Assets,8.56,8.09,6.24,4.03,3.75,3.64,4.32,2.08,19.48,18.86,18.7,60.46,60.38
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,95.05,99.86,100.2,99.59,98.19,96.15,101.47,100.51,0.0,0.0,0.0,0.0,0.0
Other Assets,52.1,61.56,64.74,82.08,84.2,74.81,71.14,71.85,156.27,158.98,160.44,117.39,118.52
Total Assets,155.71,169.51,171.18,185.7,186.14,174.6,176.93,174.44,175.75,177.84,179.14,177.85,178.9
