,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.0,28.0,33.0,36.0,46.0,41.0,50.0,56.0,55.0,68.0,118.0,138.0,138
Expenses,20.0,25.0,29.0,33.0,38.0,35.0,42.0,44.0,44.0,58.0,100.0,110.0,108
Operating Profit,4.0,3.0,4.0,3.0,8.0,5.0,8.0,12.0,11.0,10.0,18.0,28.0,30
OPM %,17.0,10.0,12.0,10.0,17.0,13.0,15.0,22.0,20.0,15.0,15.0,21.0,22
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,7
Interest,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,5
Depreciation,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4
Profit before tax,2.0,1.0,2.0,2.0,5.0,1.0,4.0,8.0,6.0,4.0,13.0,24.0,28
Tax %,34.0,30.0,24.0,238.0,34.0,49.0,25.0,21.0,28.0,30.0,32.0,30.0,
Net Profit,1.0,1.0,2.0,-2.0,3.0,1.0,3.0,6.0,4.0,3.0,9.0,17.0,20
EPS in Rs,6.2,4.15,8.0,-12.25,15.55,0.83,3.67,7.9,5.01,3.72,10.95,20.44,24.49
