,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,192.0,203.0,207.0,176.0,293.0,312.0,325.0,227.0,245.0,264.0,237.0,263.0,268.0
Expenses,160.0,157.0,178.0,153.0,261.0,280.0,300.0,210.0,231.0,228.0,195.0,215.0,207.0
Operating Profit,32.0,46.0,30.0,23.0,32.0,32.0,25.0,18.0,14.0,36.0,42.0,48.0,61.0
OPM %,17.0,23.0,14.0,13.0,11.0,10.0,8.0,8.0,6.0,14.0,18.0,18.0,23.0
Other Income,1.0,-50.0,3.0,5.0,6.0,2.0,9.0,5.0,5.0,3.0,3.0,2.0,5.0
Interest,-2.0,0.0,2.0,5.0,3.0,3.0,7.0,8.0,8.0,7.0,6.0,5.0,8.0
Depreciation,18.0,16.0,15.0,25.0,25.0,28.0,27.0,24.0,16.0,15.0,15.0,14.0,15.0
Profit before tax,17.0,-21.0,15.0,-2.0,10.0,3.0,-0.0,-9.0,-5.0,18.0,24.0,32.0,43.0
Tax %,4.0,50.0,23.0,-10.0,34.0,108.0,-764.0,-8.0,-29.0,6.0,4.0,6.0,6.0
Net Profit,16.0,-10.0,12.0,-3.0,6.0,-0.0,-3.0,-9.0,-6.0,17.0,23.0,30.0,41.0
EPS in Rs,0.62,0.15,0.44,-0.1,0.23,-0.01,-0.12,-0.32,-0.22,0.63,0.81,1.11,1.51
