,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1684.0,2186.0,2515.0,2106.0,2247.0,2006.0,1247.0,775.0,533.0,756.0,1103.0,974.0,1033
Expenses,1469.0,1936.0,2257.0,1859.0,2041.0,1846.0,1135.0,659.0,436.0,628.0,994.0,863.0,845
Operating Profit,215.0,251.0,258.0,248.0,206.0,160.0,112.0,116.0,98.0,128.0,110.0,110.0,188
OPM %,13.0,11.0,10.0,12.0,9.0,8.0,9.0,15.0,18.0,17.0,10.0,11.0,18
Other Income,6.0,10.0,27.0,32.0,24.0,18.0,13.0,24.0,28.0,-44.0,24.0,16.0,14
Interest,12.0,31.0,31.0,26.0,26.0,23.0,17.0,13.0,21.0,4.0,18.0,28.0,26
Depreciation,79.0,121.0,145.0,166.0,173.0,132.0,87.0,82.0,78.0,64.0,105.0,69.0,59
Profit before tax,130.0,108.0,108.0,87.0,31.0,22.0,21.0,45.0,26.0,15.0,10.0,28.0,117
Tax %,14.0,20.0,24.0,29.0,39.0,66.0,56.0,35.0,8.0,-64.0,98.0,14.0,
Net Profit,111.0,87.0,82.0,62.0,19.0,8.0,9.0,29.0,24.0,24.0,0.0,24.0,110
EPS in Rs,3.9,3.04,2.72,1.85,0.68,0.4,0.4,1.08,0.91,1.51,0.0,0.9,4.06
