,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,25,25,28,28,28,28,28,94,95,129
Reserves,24,27,31,18,41,105,100,114,115,101,134,143,211
Borrowings,25,37,43,68,94,118,141,158,145,151,91,63,8
Other Liabilities,21,28,39,36,68,59,48,92,57,46,26,42,40
Total Liabilities,81,102,123,147,228,310,318,391,346,326,344,343,388
Fixed Assets,18,18,21,21,28,27,27,40,31,30,28,29,28
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,7,8,5,0,0,0,5,0,0,0,0,55,126
Other Assets,56,77,96,126,200,283,286,352,314,295,316,259,234
Total Assets,81,102,123,147,228,310,318,391,346,326,344,343,388
