,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,599.0,176.0,176.0,222.0,276.0,241.0,294.0,228.0,252.0,253.0,354.0,366.0,313
Expenses,544.0,173.0,170.0,214.0,253.0,217.0,261.0,202.0,216.0,202.0,273.0,294.0,240
Operating Profit,56.0,3.0,6.0,8.0,23.0,24.0,34.0,25.0,36.0,51.0,81.0,72.0,73
OPM %,9.0,2.0,4.0,3.0,8.0,10.0,11.0,11.0,14.0,20.0,23.0,20.0,23
Other Income,1.0,673.0,27.0,24.0,32.0,36.0,27.0,27.0,4.0,23.0,5.0,1.0,34
Interest,5.0,4.0,5.0,13.0,12.0,10.0,10.0,15.0,17.0,18.0,23.0,32.0,40
Depreciation,7.0,7.0,10.0,17.0,17.0,19.0,23.0,26.0,30.0,28.0,28.0,33.0,41
Profit before tax,45.0,665.0,18.0,2.0,26.0,31.0,27.0,10.0,-7.0,28.0,36.0,8.0,26
Tax %,23.0,22.0,11.0,117.0,36.0,30.0,42.0,35.0,-45.0,5.0,9.0,18.0,
Net Profit,35.0,521.0,17.0,-0.0,17.0,22.0,16.0,7.0,-10.0,26.0,32.0,6.0,22
EPS in Rs,22.88,342.68,10.64,-0.25,10.89,14.23,10.45,4.49,-6.71,17.2,21.37,3.65,13.52
