,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,178.0,144.0,145.0,138.0,115.0,105.0,119.0,126.0,103.0,80.0,122.0,170.0,185
Expenses,136.0,112.0,114.0,107.0,88.0,79.0,88.0,97.0,82.0,71.0,96.0,140.0,153
Operating Profit,42.0,31.0,31.0,31.0,27.0,26.0,32.0,29.0,21.0,9.0,26.0,31.0,31
OPM %,24.0,22.0,21.0,22.0,24.0,25.0,26.0,23.0,20.0,11.0,21.0,18.0,17
Other Income,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1
Interest,24.0,22.0,21.0,21.0,20.0,17.0,19.0,16.0,16.0,16.0,13.0,13.0,12
Depreciation,17.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,11.0,12
Profit before tax,3.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,-16.0,4.0,7.0,8
Tax %,-42.0,6.0,22.0,15.0,7.0,47.0,4.0,9.0,47.0,26.0,42.0,10.0,
Net Profit,4.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,-12.0,2.0,7.0,6
EPS in Rs,1.02,0.22,0.29,0.42,0.38,0.31,1.09,1.01,0.37,-2.27,0.39,1.14,1.12
