,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.52,2.94,10.18,85.71,166.7,107.14,122.25,169.92,49.89,29.4,13.63,4.39,0.73
Expenses,7.47,2.91,10.28,85.09,164.89,102.75,116.15,163.58,43.39,74.87,14.38,8.98,6.64
Operating Profit,0.05,0.03,-0.1,0.62,1.81,4.39,6.1,6.34,6.5,-45.47,-0.75,-4.59,-5.91
OPM %,0.66,1.02,-0.98,0.72,1.09,4.1,4.99,3.73,13.03,-154.66,-5.5,-104.56,-809.59
Other Income,0.0,-10.73,0.06,10.83,0.18,0.04,0.19,0.11,0.1,0.14,2.76,20.03,23.35
Interest,0.0,0.01,0.02,0.02,0.02,0.03,0.97,2.31,3.67,3.99,3.21,4.74,4.65
Depreciation,0.04,0.05,0.1,0.1,0.99,3.29,3.11,3.12,2.9,2.41,2.01,1.38,0.79
Profit before tax,0.01,-10.76,-0.16,11.33,0.98,1.11,2.21,1.02,0.03,-51.73,-3.21,9.32,12.00
Tax %,0.0,-0.19,-25.0,1.06,18.37,18.92,19.91,50.98,0.0,21.81,42.68,-120.06,
Net Profit,0.01,-10.78,-0.19,11.2,0.8,0.91,1.77,0.5,0.03,-40.44,-1.83,20.51,0.46
EPS in Rs,0.0,-1.71,-0.03,1.78,0.13,0.14,0.28,0.08,0.0,-6.43,-0.29,3.26,0.07
