,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.27,8.35,9.46,10.72,11.02,7.12,5.71,3.19,1.0,0.92,0.38,-0.00,0.0
Expenses,6.05,8.56,9.27,10.58,10.85,6.96,5.74,3.06,0.87,0.81,0.56,0.39,0.23
Operating Profit,0.22,-0.21,0.19,0.14,0.17,0.16,-0.03,0.13,0.13,0.11,-0.18,-0.39,-0.23
OPM %,3.51,-2.51,2.01,1.31,1.54,2.25,-0.53,4.08,13.0,11.96,-47.37,,
Other Income,0.11,0.51,0.11,0.07,0.02,0.06,0.29,-0.0,-0.0,-0.00,-0.03,-0.00,0.0
Interest,0.03,0.01,0.01,0.01,0.01,0.03,-0.0,-0.0,-0.0,-0.00,-0.0,-0.00,0.0
Depreciation,0.22,0.22,0.21,0.18,0.17,0.15,0.13,0.12,0.12,0.11,0.11,0.10,0.1
Profit before tax,0.08,0.07,0.08,0.02,0.01,0.04,0.13,0.01,0.01,-0.00,-0.32,-0.49,-0.33
Tax %,62.5,-0.0,-0.0,-0.0,-0.0,-0.0,23.08,-0.0,-0.0,,-0.0,-0.00,
Net Profit,0.04,0.07,0.08,0.01,0.01,0.04,0.11,0.01,-0.0,-0.00,-0.31,-0.48,-0.33
EPS in Rs,0.1,0.17,0.2,0.02,0.02,0.1,0.27,0.02,-0.0,-0.00,-0.76,-1.17,-0.81
