,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2426.0,2535.0,3172.0,3204.0,3202.0,3201.0,3572.0,4570.0,4487.0,4918.0,6624.0,7652.0,6663
Expenses,1946.0,2347.0,3080.0,2919.0,2849.0,2758.0,3078.0,3838.0,3706.0,3701.0,5316.0,6705.0,6322
Operating Profit,479.0,188.0,92.0,285.0,353.0,443.0,494.0,732.0,781.0,1217.0,1308.0,947.0,341
OPM %,20.0,7.0,3.0,9.0,11.0,14.0,14.0,16.0,17.0,25.0,20.0,12.0,5
Other Income,-56.0,63.0,37.0,70.0,-32.0,177.0,44.0,163.0,131.0,59.0,128.0,95.0,157
Interest,34.0,32.0,54.0,56.0,48.0,47.0,39.0,29.0,18.0,18.0,16.0,35.0,43
Depreciation,202.0,150.0,192.0,216.0,209.0,197.0,185.0,209.0,253.0,280.0,273.0,296.0,303
Profit before tax,188.0,69.0,-117.0,83.0,64.0,376.0,314.0,657.0,640.0,979.0,1147.0,711.0,152
Tax %,-11.0,4.0,55.0,6.0,75.0,4.0,9.0,11.0,23.0,12.0,16.0,13.0,
Net Profit,208.0,66.0,-52.0,78.0,16.0,361.0,284.0,584.0,494.0,862.0,965.0,616.0,142
EPS in Rs,29.38,6.64,-2.14,11.87,9.08,72.44,49.85,103.18,88.18,163.04,181.19,110.97,22.65
