,2011-12-01,2012-12-01,2013-12-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
Reserves,2.93,3.02,3.09,3.18,2.93,2.89,2.9,2.86,2.38,2.27,2.17,1.98,1.88
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
Other Liabilities,0.54,0.02,0.33,0.29,0.3,0.35,0.27,0.21,0.16,0.15,0.16,0.16,0.17
Total Liabilities,6.55,6.12,6.5,6.55,6.31,6.32,6.25,6.15,5.62,5.5,5.47,5.22,5.13
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,4.9,4.9,4.9,4.9,4.48,4.48,4.68,4.7,4.17,0.0,2.0,2.0,2.0
Other Assets,1.65,1.22,1.6,1.65,1.83,1.84,1.57,1.45,1.45,5.5,3.47,3.22,3.13
Total Assets,6.55,6.12,6.5,6.55,6.31,6.32,6.25,6.15,5.62,5.5,5.47,5.22,5.13
